symbol,t,o,h,l,c,v
HDFC,1513209600,1705,1710,1682.25,1704.5,1996271
HDFC,1513296000,1714,1734.55,1713.05,1723,2987009
HDFC,1513555200,1713.1,1741.3,1679.7,1719.95,2221752
HDFC,1513641600,1722,1725,1704.65,1709.15,2431117
HDFC,1513728000,1715.95,1718.35,1690,1693.7,2487331
HDFC,1513814400,1710,1710,1695.25,1701.9,1712824
HDFC,1513900800,1708.9,1717,1697,1709.35,1827617
HDFC,1514246400,1715,1719,1702.05,1713.2,1367535
HDFC,1514332800,1710,1715,1705,1707.9,987445
HDFC,1514419200,1713.75,1715,1690.3,1696.15,1150023
HDFC,1514505600,1699,1713,1697.55,1710.4,2178686
HDFC,1514764800,1710,1711.05,1677.5,1683.75,1387222
HDFC,1514851200,1690,1706.25,1685.4,1703.25,1468475
HDFC,1514937600,1705.2,1711.8,1695,1700.8,2133332
HDFC,1515024000,1708.95,1708.95,1691.05,1703.2,1585554
HDFC,1515110400,1716,1731,1705.85,1725.2,2302884
HDFC,1515369600,1729.25,1745,1729,1740.95,2997037
HDFC,1515456000,1743.85,1748.35,1725,1735.05,1470161
HDFC,1515542400,1730,1739.5,1721.2,1726.45,1465727
HDFC,1515628800,1729.9,1745,1724.4,1741.35,1680803
HDFC,1515715200,1744,1764.95,1740.6,1760.95,3280043
HDFC,1515974400,1790,1886.8,1778.05,1871.2,9486397
HDFC,1516060800,1870,1870,1835.75,1845.95,5373079
HDFC,1516147200,1841,1869,1841,1858.35,3622589
HDFC,1516233600,1875.45,1918.65,1865.6,1896.8,6605642
HDFC,1516320000,1897,1912.8,1894.35,1901.25,2833442
HDFC,1516579200,1901,1924.35,1863.95,1872,3649174
HDFC,1516665600,1874,1896.9,1870.2,1884.65,2158639
HDFC,1516752000,1886.6,1919.55,1880,1911.2,3401495
HDFC,1516838400,1917,1922.5,1883.5,1908.3,4622281
HDFC,1517184000,1915,1986.05,1909.9,1967.6,6305147
HDFC,1517270400,1971.5,1971.5,1927.9,1937.5,4066082
HDFC,1517356800,1932.25,1963.05,1918,1956.3,3665385
HDFC,1517443200,1963,1975.3,1931.8,1967.55,3838192
HDFC,1517529600,1946,1946,1895,1903.85,3272591
HDFC,1517788800,1866.1,1886,1811.8,1823.35,6082208
HDFC,1517875200,1769,1808.8,1757.05,1788.6,3601190
HDFC,1517961600,1795,1806.65,1767.05,1785.35,3549234
HDFC,1518048000,1788,1836.4,1787.5,1811.8,1865933
HDFC,1518134400,1780.25,1783.45,1762,1773.05,2773971
HDFC,1518393600,1777.1,1812.3,1760.7,1805.45,3194895
HDFC,1518566400,1820,1833,1805,1814,3923887
HDFC,1518652800,1828.9,1851,1819.15,1829.5,3382968
HDFC,1518739200,1835.5,1836.95,1804.2,1815.5,2368880
HDFC,1518998400,1827.75,1830.2,1801,1814.05,1603737
HDFC,1519084800,1832.9,1840,1802.5,1811.75,2523482
HDFC,1519171200,1825,1832.7,1816,1824.8,3795216
HDFC,1519257600,1819.7,1825,1807.7,1819.25,6229874
HDFC,1519344000,1826.85,1827.4,1815.5,1824.2,2023292
HDFC,1519603200,1830,1852.75,1821.35,1843.25,2253522
HDFC,1519689600,1850,1851,1819.05,1828.65,2558313
HDFC,1519776000,1830,1832,1803.6,1808.7,2802070
HDFC,1519862400,1811,1818.5,1801,1814.15,3272003
HDFC,1520208000,1814,1814,1780.3,1789.6,2163209
HDFC,1520294400,1803.9,1819,1758.1,1782.8,2899309
HDFC,1520380800,1774.35,1782.2,1756.1,1761.75,1624922
HDFC,1520467200,1772.9,1803.55,1771.7,1798.75,3174098
HDFC,1520553600,1801,1834.3,1801,1818.6,3000976
HDFC,1520812800,1831.6,1865.35,1827.05,1858.05,3242604
HDFC,1520899200,1850,1881.5,1850,1868.5,3264920
HDFC,1520985600,1857.25,1863.8,1836.05,1844.7,1649636
HDFC,1521072000,1846,1847.7,1827.4,1830,1548960
HDFC,1521158400,1830,1832,1784.65,1791.4,8008654
HDFC,1521417600,1799,1806.85,1768.45,1774.5,3986719
HDFC,1521504000,1771,1808.5,1771,1800.05,3441458
HDFC,1521590400,1820,1830.4,1803.6,1817.85,3574861
HDFC,1521676800,1820,1838.5,1801.75,1809.55,2664935
HDFC,1521763200,1787.7,1799.55,1776.1,1789.6,2788553
HDFC,1522022400,1781,1835.35,1778.25,1830.15,1922453
HDFC,1522108800,1837.9,1838,1813.9,1823.15,3597668
HDFC,1522195200,1821,1830.95,1812.75,1825.6,4010323
HDFC,1522627200,1830.95,1854.15,1828.95,1838.05,2607397
HDFC,1522713600,1836,1846.55,1815.6,1825.7,1950749
HDFC,1522800000,1830.7,1831.8,1792,1803.3,2268911
HDFC,1522886400,1821,1830,1812.2,1824.45,3549233
HDFC,1522972800,1827,1837.8,1820.6,1829,3260963
HDFC,1523232000,1834.85,1847,1825,1836.7,1480293
HDFC,1523318400,1848,1851.65,1815.1,1817.5,1673162
HDFC,1523404800,1823.5,1827.8,1802.6,1812.4,1917617
HDFC,1523491200,1808.45,1830.55,1806,1829.05,1296216
HDFC,1523577600,1834,1842.85,1822.6,1840.6,1849910
HDFC,1523836800,1833,1873,1832.2,1870.45,2555945
HDFC,1523923200,1875,1896.65,1862.2,1889.7,2842835
HDFC,1524009600,1897.7,1898,1871.1,1877.7,1690874
HDFC,1524096000,1883,1887.05,1851.65,1858.65,1655535
HDFC,1524182400,1863,1873,1832.5,1834.15,2627245
HDFC,1524441600,1849,1849,1828.6,1830.85,2514450
HDFC,1524528000,1836.9,1867.5,1834.5,1859.55,2381491
HDFC,1524614400,1858,1858,1840,1849.5,1299220
HDFC,1524700800,1853,1857.35,1841.2,1850.45,3349024
HDFC,1524787200,1848.1,1859.35,1840,1853.75,3005770
HDFC,1525046400,1864,1891.55,1862.55,1883.25,3343611
HDFC,1525219200,1897,1912.5,1871.35,1910.6,4812147
HDFC,1525305600,1908,1931.65,1906.75,1922.7,4558083
HDFC,1525392000,1929,1933.8,1904.2,1910.35,1990972
HDFC,1525651200,1914,1922.1,1901.25,1918.7,2389766
HDFC,1525737600,1920.1,1920.1,1895.6,1903.35,2124127
HDFC,1525824000,1893.15,1905.4,1882.3,1897.65,1669898
HDFC,1525910400,1908,1909.95,1890.45,1894.3,1153192
HDFC,1525996800,1901,1921.7,1901,1919.8,948291
HDFC,1526256000,1919.8,1936.9,1919.8,1930.6,1936219
HDFC,1526342400,1936.5,1941.9,1923.8,1929.55,2873050
HDFC,1526428800,1924.9,1929,1908.9,1914.55,1366048
HDFC,1526515200,1919,1919,1867.95,1875.1,2751107
HDFC,1526601600,1870,1882.1,1850.05,1853,2517918
HDFC,1526860800,1860,1860,1816.5,1819.2,2816934
HDFC,1526947200,1820.2,1829,1795.85,1810,3151951
HDFC,1527033600,1807.4,1807.4,1780.05,1783.65,3059058
HDFC,1527120000,1797,1814.05,1788.1,1806.1,2185202
HDFC,1527206400,1808.2,1828.65,1796.05,1819.75,2301042
HDFC,1527465600,1825,1835,1820.55,1829.55,1616546
HDFC,1527552000,1827.75,1828.75,1804.3,1809.75,1160204
HDFC,1527638400,1804,1807,1780.4,1790.8,3140621
HDFC,1527724800,1812,1838.5,1797.2,1833,5622276
HDFC,1527811200,1833,1857,1823.95,1844.25,2653497
HDFC,1528070400,1860.9,1870.45,1825.35,1833.15,2010526
HDFC,1528156800,1832.1,1854.9,1820.65,1848.4,1539190
HDFC,1528243200,1848,1861.5,1838.15,1858.45,1222829
HDFC,1528329600,1862.5,1874,1858.55,1869,1453806
HDFC,1528416000,1855.05,1863.3,1827,1840.45,1947101
HDFC,1528675200,1839.1,1850,1831.35,1839.45,1561062
HDFC,1528761600,1840.3,1854.8,1838.05,1847.7,1662303
HDFC,1528848000,1851,1856.25,1826.6,1832.3,1792766
HDFC,1528934400,1837.5,1838.5,1827,1833.75,2035114
HDFC,1529020800,1842,1865.45,1827.1,1832.25,3700695
HDFC,1529280000,1831.5,1834.6,1820.2,1823.55,1965262
HDFC,1529366400,1823.25,1837.9,1817,1828,2627053
HDFC,1529452800,1832.1,1852.1,1830.2,1847,1680840
HDFC,1529539200,1855,1876.6,1844.45,1858.9,3185688
HDFC,1529625600,1859,1912.7,1853.8,1906.75,4070361
HDFC,1529884800,1909,1911.5,1885,1893.8,3174077
HDFC,1529971200,1892,1922.85,1889.4,1915.85,2819929
HDFC,1530057600,1922,1936,1895.65,1904.85,3309395
HDFC,1530144000,1904,1913,1865.5,1878,4899708
HDFC,1530230400,1889,1913,1873,1908.1,4022628
HDFC,1530489600,1912.9,1915.35,1879.3,1897.1,2283964
HDFC,1530576000,1900,1900,1874.65,1879.7,1687705
HDFC,1530662400,1883,1926.7,1882.1,1922.5,2609336
HDFC,1530748800,1923.7,1937.15,1908.25,1931.05,1945712
HDFC,1530835200,1926.1,1938.4,1912.25,1916.85,2550768
HDFC,1531094400,1919,1922,1901,1904.9,2377612
HDFC,1531180800,1912,1947.6,1904.55,1942.55,1847583
HDFC,1531267200,1946,1961.8,1920.3,1928.1,2224803
HDFC,1531353600,1938,1979.9,1935,1962.7,2796172
HDFC,1531440000,1968,1978.35,1943.45,1972.5,2465425
HDFC,1531699200,1979.95,1997.5,1973,1991.2,3693133
HDFC,1531785600,1991,1998,1968,1989.3,2171225
HDFC,1531872000,2005,2025,1998.8,2009.45,2796940
HDFC,1531958400,2003,2005.05,1977,1988.4,1385205
HDFC,1532044800,1980.5,1982,1957.1,1973.85,1467884
HDFC,1532304000,1969,1988,1959.55,1966.85,1254416
HDFC,1532390400,1967.1,1982.8,1962.15,1975.55,1628220
HDFC,1532476800,1988.45,2011.85,1984.2,2000.85,2503749
HDFC,1532563200,2004.3,2034.1,1991,2023.4,3909895
HDFC,1532649600,2032,2049.95,2023.25,2047.25,1956967
HDFC,1532908800,2047,2052.95,2013.8,2028.75,2176046
HDFC,1532995200,2018.6,2018.6,1971,1994.85,3581217
HDFC,1533081600,1995,1995.2,1959.65,1970.15,3415429
HDFC,1533168000,1962,1966.5,1927.35,1931.95,2595747
HDFC,1533254400,1945,1980,1941,1977.5,2346246
HDFC,1533513600,1999,1999,1965.05,1979.3,2219237
HDFC,1533600000,1982,1992.9,1968.55,1978.6,1680478
HDFC,1533686400,1976,1989.75,1953.4,1984.6,1507070
HDFC,1533772800,1988,1988.7,1961.35,1969.95,1789926
HDFC,1533859200,1969.95,1980,1951.3,1974.3,1737395
HDFC,1534118400,1967,1967.35,1939.2,1947,1195249
HDFC,1534204800,1956,1970.65,1937.8,1941.5,1761582
HDFC,1534377600,1936.5,1936.5,1888.55,1891.2,3850598
HDFC,1534464000,1897,1903,1881,1885.65,2387431
HDFC,1534723200,1894.75,1923.55,1891.3,1920.05,1815999
HDFC,1534809600,1915.05,1931.8,1906.55,1913.35,1602054
HDFC,1534982400,1954.95,1954.95,1900.5,1906.3,2900920
HDFC,1535068800,1904,1921.65,1901,1919.05,1594287
HDFC,1535328000,1926.9,1935,1916.7,1924.85,1366731
HDFC,1535414400,1927.2,1958.95,1926,1955.15,2013110
HDFC,1535500800,1959.4,1971.4,1944.7,1956.25,2367281
HDFC,1535587200,1950,1964.45,1928.25,1934.15,2466442
HDFC,1535673600,1940.9,1942.45,1908.05,1935.95,3856093
HDFC,1535932800,1950,1950,1928.1,1944.8,2310201
HDFC,1536019200,1939,1959.65,1939,1954.8,2928533
HDFC,1536105600,1950,1965,1923.05,1937.4,3587932
HDFC,1536192000,1949,1960.6,1928.45,1956.15,4311847
HDFC,1536278400,1963.5,1963.5,1915.05,1920,2253314
HDFC,1536537600,1915,1916,1878.25,1883.55,2191420
HDFC,1536624000,1890,1892.55,1860.45,1868.05,4062178
HDFC,1536710400,1878.9,1886.75,1856.55,1877.8,2641076
HDFC,1536883200,1892,1928.95,1882.1,1925.45,3521562
HDFC,1537142400,1910,1910,1871,1878.85,2164001
HDFC,1537228800,1877.25,1888.75,1847.05,1855.7,2905388
HDFC,1537315200,1860.4,1864,1824.15,1830.65,4046901
HDFC,1537488000,1835.65,1875,1783,1839.4,6425727
HDFC,1537747200,1839,1846.25,1702.8,1718.7,9026730
HDFC,1537833600,1728.8,1784,1713.8,1773.35,7202463
HDFC,1537920000,1783.6,1806.3,1756.1,1767.45,4044415
HDFC,1538006400,1767.15,1768.75,1726.15,1729,5971180
HDFC,1538092800,1742,1773.5,1736,1754.5,6882950
HDFC,1538352000,1765.7,1817.1,1753.1,1806.35,2700216
HDFC,1538524800,1804.8,1819.45,1785.65,1797.55,3808517
HDFC,1538611200,1780,1797.95,1742.35,1778.45,4280606
HDFC,1538697600,1768.7,1775,1683.75,1708.65,4109132
HDFC,1538956800,1695.8,1708.55,1646.55,1667.7,4939555
HDFC,1539043200,1682.7,1734,1671.6,1712.75,3082730
HDFC,1539129600,1717.4,1768,1716.65,1736.95,2358736
HDFC,1539216000,1690,1724.1,1675.7,1684.55,3267234
HDFC,1539302400,1705.9,1741.5,1694.5,1730.3,2731113
HDFC,1539561600,1755,1765.5,1703.65,1732.9,2996773
HDFC,1539648000,1735,1773.7,1713.15,1756.25,3427228
HDFC,1539734400,1772,1775,1729.5,1737.8,3584746
HDFC,1539907200,1725,1760.95,1651.7,1660.25,5363667
HDFC,1540166400,1683.9,1689.7,1649.45,1658.3,4632839
HDFC,1540252800,1645,1710,1644.5,1686.75,3734275
HDFC,1540339200,1715,1748.5,1706.6,1741.45,3598576
HDFC,1540425600,1729.75,1740,1685.05,1694.45,4435395
HDFC,1540512000,1694,1719.85,1675.5,1702.1,2780124
HDFC,1540771200,1705,1710,1653.05,1698.4,5326330
HDFC,1540857600,1703,1710,1663.2,1671.9,2073955
HDFC,1540944000,1678,1774.5,1677.1,1769.25,6450539
HDFC,1541030400,1776.8,1794.9,1748.25,1762,5142502
HDFC,1541116800,1790,1836.9,1765.5,1824.4,3701701
HDFC,1541376000,1811.25,1824.4,1773.35,1792.9,3291569
HDFC,1541462400,1801.4,1814,1783.1,1805.9,2033692
HDFC,1541548800,1813.55,1819,1807.65,1815.85,124505
HDFC,1541721600,1820,1832.7,1780,1816.1,4002556
HDFC,1541980800,1817.1,1838.45,1789.35,1795.9,2020191
HDFC,1542067200,1790,1829,1784.55,1824.7,1812035
HDFC,1542153600,1836,1850,1830.25,1839.15,2899132
HDFC,1542240000,1837,1858,1824.2,1853.6,1666149
HDFC,1542326400,1861,1892.9,1850,1889,2925841
HDFC,1542585600,1899.95,1906.95,1872.8,1899.35,2675368
HDFC,1542672000,1890,1904,1872.05,1876.8,2123458
HDFC,1542758400,1877.1,1891.25,1864,1868.15,2394930
HDFC,1542844800,1872,1889.2,1866.65,1873.7,1646774
HDFC,1543190400,1883.9,1891.3,1869,1884.65,2375787
HDFC,1543276800,1884.65,1908.8,1870,1901.7,2486736
HDFC,1543363200,1909,1930.9,1907.15,1928,3140874
HDFC,1543449600,1940,1965,1935,1956.3,3832797
HDFC,1543536000,1970,1998.75,1962.8,1989,4236401
HDFC,1543795200,2000.15,2017,1955,1980.75,3249616
HDFC,1543881600,1980,1980,1917.7,1939.45,3914521
HDFC,1543968000,1927,1979.8,1920.6,1973.3,3147110
HDFC,1544054400,1955.05,1969.8,1938,1945.8,4278616
HDFC,1544140800,1946.9,1961.3,1929.1,1951.35,2442617
HDFC,1544400000,1924.35,1939.9,1901.25,1906.5,2182278
HDFC,1544486400,1878,1912.65,1855.25,1905.25,3547051
HDFC,1544572800,1912,1946.8,1904.25,1940.2,2228690
HDFC,1544659200,1945,1961.9,1927.9,1942.05,2778618
HDFC,1544745600,1945,1955,1898.05,1904.1,3459751
HDFC,1545004800,1915,1963.4,1913.7,1960.35,2030693
HDFC,1545091200,1955,1957.9,1932.5,1952,2121103
HDFC,1545177600,1954,1985.5,1948.55,1981.7,2560551
HDFC,1545264000,1970,1982,1943.05,1974.7,1829220
HDFC,1545350400,1974.8,1979.6,1930,1948.6,4016548
HDFC,1545609600,1955,1955,1898,1902.15,2207727
HDFC,1545782400,1896,1944.7,1883.2,1933.35,1536116
HDFC,1545868800,1948.45,1955,1930,1948.85,1645443
HDFC,1545955200,1959,1990,1952,1979.95,2384400
HDFC,1546214400,1988,1989.75,1961.55,1968.35,2289993
HDFC,1546300800,1968,2014.7,1954.5,2009,1305443
HDFC,1546387200,2004.7,2009,1961,1980.65,2001170
HDFC,1546473600,1984.05,1987.1,1931.85,1936.85,3732193
HDFC,1546560000,1948,1976,1942,1972.6,2109614
HDFC,1546819200,1976.95,1987.5,1963.95,1972.9,2255477
HDFC,1546905600,1983,1983,1948,1958.95,2061919
HDFC,1546992000,1962,1998,1962,1994.95,2905090
HDFC,1547078400,1993,1993,1971.3,1980.1,2138302
HDFC,1547164800,1978,2007.7,1972.4,1991.4,1814132
HDFC,1547424000,1983,1983.15,1949.6,1969.2,2167796
HDFC,1547510400,1975.2,1996,1964,1992.15,2111042
HDFC,1547596800,1989,1994.75,1965.5,1975,1878811
HDFC,1547683200,1982.75,2007,1979.05,2004.55,2773741
HDFC,1547769600,2004,2012.6,1989.25,2006.85,1942136
HDFC,1548028800,1998,2016,1983.2,2004.45,2146668
HDFC,1548115200,1999,2002.15,1968.5,1979.4,3502920
HDFC,1548201600,1981.8,1984.95,1951.3,1958.25,2201110
HDFC,1548288000,1960,1976,1942.15,1971.1,2194496
HDFC,1548374400,1964.4,1993,1963.95,1977.8,2240491
HDFC,1548633600,1978.7,1982.2,1938.1,1946.9,2698966
HDFC,1548720000,1943.7,1949.9,1893.3,1922.3,4035877
HDFC,1548806400,1924.6,1929.3,1869.5,1885.8,4127767
HDFC,1548892800,1883,1941.2,1877.3,1922.35,5303839
HDFC,1548979200,1929,1974.45,1925.1,1961.25,4867443
HDFC,1549238400,1959.9,1981.95,1942,1978.5,1421635
HDFC,1549324800,1979.8,1985,1962.25,1981.4,1450509
HDFC,1549411200,1983.6,1994.9,1975.5,1987.95,2036890
HDFC,1549497600,1990.05,1991.95,1962.55,1969.65,2722458
HDFC,1549584000,1963.1,1968.6,1936.85,1944.65,2187808
HDFC,1549843200,1943.9,1959,1935.6,1948.2,2209258
HDFC,1549929600,1950,1956.4,1901.15,1905.05,2642567
HDFC,1550016000,1907.1,1943,1907.1,1930.5,3710809
HDFC,1550102400,1921,1929.25,1893.85,1900.7,2511047
HDFC,1550188800,1900.6,1900.6,1856.5,1874.9,2647706
HDFC,1550448000,1877.3,1893,1864.05,1874.85,2768637
HDFC,1550534400,1870,1888.5,1844.25,1853.45,2988645
HDFC,1550620800,1865,1874.95,1858,1870.5,2645051
HDFC,1550707200,1871,1894.7,1865.1,1891.45,1578842
HDFC,1550793600,1893.95,1899,1877.5,1887.4,2461406
HDFC,1551052800,1897.9,1897.9,1871.5,1894.5,2049742
HDFC,1551139200,1874,1894.65,1850,1853.65,3756159
HDFC,1551225600,1868,1870,1820,1841,3412510
HDFC,1551312000,1849,1853.65,1834.6,1841.2,5693899
HDFC,1551398400,1850.4,1863.4,1838.3,1859.45,2679223
HDFC,1551744000,1856.8,1868.4,1838.55,1860,2256049
HDFC,1551830400,1864.7,1889.5,1858.8,1885.2,1828916
HDFC,1551916800,1892,1892,1865.2,1880.2,2171462
HDFC,1552003200,1879,1888,1871.1,1884.05,1845737
HDFC,1552262400,1886.35,1903.8,1884,1897.55,3170249
HDFC,1552348800,1914.9,1936.65,1900.1,1930,3692761
HDFC,1552435200,1939,1964.4,1923.4,1950.65,3570861
HDFC,1552521600,1971.8,1975.1,1949.3,1956.95,3985679
HDFC,1552608000,1960,1991.7,1955.9,1974.65,5984639
HDFC,1552867200,1982,1994.95,1953.1,1962.4,2563905
HDFC,1552953600,1972.9,1978.55,1962.1,1967.85,2827631
HDFC,1553040000,1975,1998,1968.1,1987.55,3654200
HDFC,1553212800,1998,2010,1970.6,1981.55,3560396
HDFC,1553472000,1976.9,1976.9,1938.2,1945.65,3270882
HDFC,1553558400,1950.4,1953.35,1930.85,1946.3,2621669
HDFC,1553644800,1955.55,1959,1906,1919.9,3076446
HDFC,1553731200,1917,1950,1912.05,1944.45,6370987
HDFC,1553817600,1950.05,1972.25,1936.05,1968.25,4320179
HDFC,1554076800,1968.1,1975,1945.05,1959.65,3328552
HDFC,1554163200,1966.1,2001,1955,1995.95,3655232
HDFC,1554249600,2004,2032.45,1997.15,2013.1,4345772
HDFC,1554336000,2008,2058.8,2006.3,2042.05,4463212
HDFC,1554422400,2045,2065,2035,2059.2,2576789
HDFC,1554681600,2068,2072.5,2029.25,2054.9,2057768
HDFC,1554768000,2062.5,2073,2039.15,2069.15,2381281
HDFC,1554854400,2067.5,2068,2025.1,2029.25,3036356
HDFC,1554940800,2028,2048,2017.5,2022.8,2521729
HDFC,1555027200,2024,2029.9,2008.1,2024.95,2121821
HDFC,1555286400,2034.9,2034.9,2010,2014.25,1333222
HDFC,1555372800,2019.7,2034.3,2016.1,2026.7,2000314
HDFC,1555545600,2040,2047.9,1998.15,2003.75,3888701
HDFC,1555891200,2005,2010,1948,1953.9,2002662
HDFC,1555977600,1958,1966.25,1929.6,1934.7,2848980
HDFC,1556064000,1943.9,1985,1933.25,1980.4,2758373
HDFC,1556150400,1987.55,1998.8,1946.55,1955.15,4162465
HDFC,1556236800,1959.3,1982.15,1941.6,1977.4,2094836
HDFC,1556582400,1977.4,1999.85,1954.2,1995.05,3675345
HDFC,1556755200,1995,2027.9,1989.25,2017.4,2380823
HDFC,1556841600,2017.5,2037.6,2000,2006.4,1451357
HDFC,1557100800,1987.25,1993.95,1957,1965.45,2216418
HDFC,1557187200,1974.8,2009.15,1959.2,1966.3,2683956
HDFC,1557273600,1964.5,1964.5,1925.05,1930.75,3626183
HDFC,1557360000,1926,1931.6,1901.3,1914.6,1932792
HDFC,1557446400,1915.25,1956,1910.75,1931.7,1628923
HDFC,1557705600,1926.1,1984.4,1917.85,1952.9,4509527
HDFC,1557792000,1961,1989.8,1924.25,1965.2,4304854
HDFC,1557878400,1975,1979.95,1937.5,1944.95,2371807
HDFC,1557964800,1954,1954,1923.3,1942.1,2527762
HDFC,1558051200,1941,1997.95,1938.55,1993.65,2328374
HDFC,1558310400,2030.5,2135.5,2030,2122.5,6214064
HDFC,1558396800,2141.2,2178.9,2104.1,2114.5,5575430
HDFC,1558483200,2124,2155.2,2119,2138.8,3076404
HDFC,1558569600,2174,2210,2103.3,2114.4,7619751
HDFC,1558656000,2125,2151.9,2095,2123.4,3307188
HDFC,1558915200,2129.95,2187.5,2116.2,2165.3,3886480
HDFC,1559001600,2167,2169.75,2114,2147.85,7177003
HDFC,1559088000,2150.1,2170,2135,2147.45,3085215
HDFC,1559174400,2141.4,2189.45,2130,2184.4,3766742
HDFC,1559260800,2190,2197,2140.05,2182.65,5769576
HDFC,1559520000,2200,2235,2192.7,2230.45,3673925
HDFC,1559606400,2220,2233.9,2209,2223.95,2430870
HDFC,1559779200,2230,2231,2171.65,2183.45,3888312
HDFC,1559865600,2190,2217.75,2168.4,2210.85,1951213
HDFC,1560124800,2215.25,2224.8,2175.45,2194.05,2484187
HDFC,1560211200,2202.25,2204,2181,2189.85,2393325
HDFC,1560297600,2187.5,2188.1,2162,2181.95,2223012
HDFC,1560384000,2180,2200.8,2161.35,2197.5,2691171
HDFC,1560470400,2204.5,2207.55,2177.15,2185.85,2162503
HDFC,1560729600,2193,2193,2164,2173,2058409
HDFC,1560816000,2178.9,2194.6,2134.65,2153,3405935
HDFC,1560902400,2160.05,2186.4,2158.55,2175.4,2146689
HDFC,1560988800,2174.1,2207.7,2165.65,2199.25,2933451
HDFC,1561075200,2200.8,2201.2,2135.9,2140.8,7764514
HDFC,1561334400,2136.1,2159,2133.5,2148.9,2038683
HDFC,1561420800,2147.9,2176.8,2138.1,2172.8,1889368
HDFC,1561507200,2165,2180.6,2153.7,2168.1,2131272
HDFC,1561593600,2166.5,2202.55,2166.05,2195.45,3972522
HDFC,1561680000,2196,2205,2177.65,2192.1,2859385
HDFC,1561939200,2197,2252.95,2192.3,2245.9,2090173
HDFC,1562025600,2256.8,2285,2240,2281.25,2729953
HDFC,1562112000,2280,2287,2257.2,2277.2,2146370
HDFC,1562198400,2277,2286.3,2265.1,2280.25,1597337
HDFC,1562284800,2281.25,2300.7,2266.6,2278.9,1901409
HDFC,1562544000,2269.9,2275.55,2243.3,2259.95,2638029
HDFC,1562630400,2248.85,2248.85,2197.25,2232.8,2899589
HDFC,1562716800,2232,2253.4,2220,2227.75,1544391
HDFC,1562803200,2240,2269.3,2231.1,2261.9,1397362
HDFC,1562889600,2270,2282,2250.75,2257.8,2647206
HDFC,1563148800,2255.9,2271,2236.4,2265.35,1570180
HDFC,1563235200,2270,2284.8,2256.95,2277.55,2002416
HDFC,1563321600,2277,2289.45,2277,2286.7,1692841
HDFC,1563408000,2287.95,2357.85,2285.55,2345.15,4047413
HDFC,1563494400,2332,2339,2292.8,2303.55,3581265
HDFC,1563753600,2287,2298,2180.2,2186.9,3007548
HDFC,1563840000,2181.4,2189.75,2126.05,2138.5,4659229
HDFC,1563926400,2140,2188.85,2140,2184.25,3133303
HDFC,1564012800,2184.1,2215.2,2161.3,2195.35,3194769
HDFC,1564099200,2193.75,2197.8,2159.4,2165.75,1920114
HDFC,1564358400,2162.8,2174.95,2110,2149,1897861
HDFC,1564444800,2150,2158.3,2113.35,2127.25,3091291
HDFC,1564531200,2110.25,2131.95,2107.7,2121.8,3563574
HDFC,1564617600,2115.2,2115.9,2063.8,2086.8,3634666
HDFC,1564704000,2075.25,2148.65,2039.35,2124.8,5907182
HDFC,1564963200,2115,2159.45,2107.75,2152.35,6285106
HDFC,1565049600,2146.05,2217.65,2136.55,2189.9,5044712
HDFC,1565136000,2189.8,2198.95,2161.7,2175.2,3206138
HDFC,1565222400,2183.9,2187.7,2152,2182.3,3525820
HDFC,1565308800,2192.7,2240,2178.75,2211.65,4238315
HDFC,1565654400,2196.1,2209.65,2092.45,2100.1,3358448
HDFC,1565740800,2129,2146,2105.25,2117.7,2683820
HDFC,1565913600,2160,2162,2092.5,2100,7231763
HDFC,1566172800,2114.45,2135,2098.1,2114.05,2233119
HDFC,1566259200,2112.35,2114.9,2075,2090.1,2966933
HDFC,1566345600,2096,2099.95,2062.95,2066.9,2095800
HDFC,1566432000,2066,2073.5,2007.95,2014.1,2424936
HDFC,1566518400,1999,2058.05,1973,2043.75,3421089
HDFC,1566777600,2088,2152.95,2060,2148.35,5267345
HDFC,1566864000,2158,2186.75,2144.7,2174.3,7685979
HDFC,1566950400,2174,2193.6,2155.75,2187.15,3291574
HDFC,1567036800,2176,2179,2120.4,2128.45,5158203
HDFC,1567123200,2137.7,2171.25,2118,2166.45,5191150
HDFC,1567468800,2141,2144.7,2083,2089.9,4009112
HDFC,1567555200,2091.65,2113.1,2072.7,2100.1,3621927
HDFC,1567641600,2100,2100,2040,2044.15,3847628
HDFC,1567728000,2056.45,2056.45,2023,2041.45,4227171
HDFC,1567987200,2044.45,2069.95,2029,2064.25,2738878
HDFC,1568160000,2072,2086.55,2053.1,2071.85,4003713
HDFC,1568246400,2085.45,2113.85,2076.85,2082.75,3303127
HDFC,1568332800,2079,2092.05,2063.7,2083.85,3133152
HDFC,1568592000,2080,2083,2038,2046.75,3750174
HDFC,1568678400,2041.9,2045.5,1976.2,1996.25,5897097
HDFC,1568764800,2010,2012.4,1982.4,1988.3,4245697
HDFC,1568851200,1988.3,2002.3,1964.1,1974.6,4138284
HDFC,1568937600,1983.9,2065,1960,2049.3,18203636
HDFC,1569196800,2085,2194.8,2080,2162,9653408
HDFC,1569283200,2159.9,2185,2114.25,2130,4763968
HDFC,1569369600,2127.05,2127.05,2050.25,2069.95,6966228
HDFC,1569456000,2070.1,2088,2053.8,2063.2,7669665
HDFC,1569542400,2061.25,2096.7,2025.6,2035.9,4896678
HDFC,1569801600,2035.9,2038.5,1970.05,1977.05,7117561
